0;0.319794
1;0.320414
2;0.320573
3;0.319994
4;0.320453
5;0.320023
6;0.319549
7;0.320182
8;0.320327
9;0.319691
10;0.319888
11;0.32063
12;0.320275
13;0.320231
14;0.319861
15;0.319977
16;0.32013
17;0.320671
18;0.31968
19;0.320088
20;0.320363
21;0.320507
22;0.320254
23;0.320473
24;0.321091
25;0.320406
26;0.319829
27;0.319854
28;0.320202
29;0.319945
30;0.320128
31;0.319697
32;0.320399
33;0.320507
34;0.32025
35;0.320452
36;0.320294
37;0.320566
38;0.320548
39;0.320495
40;0.320428
41;0.320308
42;0.320148
43;0.320143
44;0.320574
45;0.320606
46;0.320652
47;0.320421
48;0.32049
49;0.320051
50;0.319947
51;0.32065
52;0.3201
53;0.319393
54;0.319929
55;0.320514
56;0.320181
57;0.319887
58;0.320369
59;0.320369
60;0.319759
61;0.319971
62;0.320392
63;0.320441
64;0.320456
65;0.319794
66;0.320039
67;0.320275
68;0.320056
69;0.320343
70;0.320545
71;0.319989
72;0.320614
73;0.320393
74;0.320177
75;0.320729
76;0.320251
77;0.320132
78;0.32061
79;0.320014
80;0.319804
81;0.320395
82;0.319991
83;0.320382
84;0.320101
85;0.320363
86;0.32023
87;0.320263
88;0.320195
89;0.320178
90;0.319961
91;0.320337
92;0.320083
93;0.320885
94;0.32073
95;0.320481
96;0.320562
97;0.320788
98;0.320584
99;0.320119
