0;0.033387
1;0.032545
2;0.032356
3;0.032701
4;0.032374
5;0.032535
6;0.032797
7;0.032386
8;0.032819
9;0.0325
10;0.032343
11;0.032223
12;0.03253
13;0.032419
14;0.032344
15;0.03261
16;0.032602
17;0.0326
18;0.032556
19;0.032456
20;0.032549
21;0.032794
22;0.032586
23;0.032304
24;0.032636
25;0.032392
26;0.032427
27;0.032256
28;0.032444
29;0.032453
30;0.032528
31;0.032393
32;0.032842
33;0.032633
34;0.0324
35;0.03228
36;0.032437
37;0.032449
38;0.032532
39;0.032548
40;0.032441
41;0.032491
42;0.032278
43;0.032302
44;0.033211
45;0.032397
46;0.03248
47;0.03392
48;0.032677
49;0.032718
50;0.033217
51;0.032549
52;0.032606
53;0.032885
54;0.032582
55;0.032429
56;0.032782
57;0.032429
58;0.032301
59;0.03276
60;0.032472
61;0.032387
62;0.032805
63;0.032703
64;0.032483
65;0.032729
66;0.032336
67;0.032214
68;0.032566
69;0.03244
70;0.032453
71;0.032666
72;0.03245
73;0.032419
74;0.032434
75;0.032174
76;0.032343
77;0.032498
78;0.032466
79;0.03238
80;0.032644
81;0.032594
82;0.032422
83;0.032524
84;0.032543
85;0.032595
86;0.032669
87;0.032464
88;0.032451
89;0.032518
90;0.032367
91;0.032267
92;0.032425
93;0.032552
94;0.032421
95;0.032455
96;0.032535
97;0.034956
98;0.032376
99;0.032288
