0;0.059542
1;0.059473
2;0.059565
3;0.059635
4;0.059691
5;0.059591
6;0.059465
7;0.059514
8;0.059413
9;0.059984
10;0.059443
11;0.059485
12;0.059569
13;0.059441
14;0.059538
15;0.059506
16;0.059409
17;0.059457
18;0.059542
19;0.059541
20;0.059426
21;0.059407
22;0.059418
23;0.059449
24;0.059483
25;0.059466
26;0.05955
27;0.059498
28;0.059481
29;0.059448
30;0.059467
31;0.059437
32;0.059476
33;0.059571
34;0.059533
35;0.059524
36;0.059488
37;0.059463
38;0.059419
39;0.059448
40;0.059497
41;0.05952
42;0.059476
43;0.059491
44;0.059428
45;0.059461
46;0.059468
47;0.05949
48;0.059527
49;0.059502
50;0.059599
51;0.05948
52;0.059513
53;0.059505
54;0.059503
55;0.059485
56;0.059514
57;0.05953
58;0.059465
59;0.059432
60;0.059518
61;0.059444
62;0.059447
63;0.059502
64;0.059395
65;0.059442
66;0.059387
67;0.059491
68;0.059462
69;0.059501
70;0.059583
71;0.059495
72;0.059454
73;0.059555
74;0.059456
75;0.059432
76;0.059434
77;0.059497
78;0.059556
79;0.059533
80;0.059421
81;0.059428
82;0.059506
83;0.059617
84;0.059624
85;0.059592
86;0.059549
87;0.059413
88;0.059441
89;0.059432
90;0.059447
91;0.0595
92;0.05953
93;0.059528
94;0.059468
95;0.059482
96;0.059532
97;0.059421
98;0.059461
99;0.059517
